I_Code,I_Name,Min_Reorder,I_P_Price,I_S_Price_W,I_S_Price_N,I_S_Price_P,I_Disc
266025112,"برمودا م 3037 لانا ص",0,220,220,220,245,0
266025113,"برمودا دانتيل م 3051 لانا ص",0,220,220,220,245,0
266025114,"كاش م 3075 لانا ",0,170,170,170,195,0
266025115,"كاش م 3081 لانا ",0,160,160,160,185,0
266025116,"برمودا م 3086 لانا ص",0,220,220,220,245,0
266025117,"بجامة م 3087 لانا ص",0,260,260,260,285,0
266025118,"بجامة م 3089 لانا ص",0,295,295,295,320,0
266025119,"برمودا م 3094 لانا ص",0,200,200,200,225,0
266025120,"برمودا ميكى م 3099 لانا ص",0,220,220,220,245,0
266056063,"ترنج 2ق نص كم م 1443 رماج ص",0,395,395,395,430,0
266056064,"سون 2ق مقلم م 1427 رماج ص",0,525,525,525,560,0
266292032,"م 1027 غزل ص",0,250,265,265,290,0
264145030,"سوت بناتى م 460 عالم سمسم",0,410,420,420,440,0
264145031,"بدلة بناتى م 544 عالم سمسم",0,365,375,375,395,0
264145032,"بدلة م 545 عالم سمسم",0,345,355,355,375,0
264145033,"تيشرت بناتى م 250 عالم سمسم",0,220,240,240,260,0
264145034,"سوت بناتى م 524 عالم سمسم",0,395,415,415,435,0
264145035,"اولادى م 123 عالم سمسم",0,295,305,305,325,0
264145036,"اولادى م 122 عالم سمسم",0,295,305,305,325,0
264145037,"طقم م 604 عالم سمسم",0,485,495,495,515,0
264145038,"تايير بناتى م 608 عالم سمسم",0,585,595,595,615,0
264145039,"بدلة بناتى م 611 عالم سمسم",0,525,545,545,565,0
264145040,"توينز اولادى م 803 عالم سمسم",0,410,420,420,440,0
264145041,"بلوزة بناتى م 117 عالم سمسم",0,185,195,195,215,0
264145042,"بلوزة بناتى م 116 عالم سمسم",0,275,285,285,305,0
264145043,"طقم بناتى م 607 عالم سمسم",0,565,575,575,595,0
264145044,"طقم بناتى م 1003 عالم سمسم",0,500,510,510,530,0
264145045,"توينز بناتى م 265 عالم سمسم",0,390,410,410,430,0
264145046,"بلوزة م 100 عالم سمسم",0,185,195,195,215,0
264145047,"بدى بناتى م 777 عالم سمسم",0,125,145,145,165,0
264145048,"بدى بناتى م 888 عالم سمسم",0,125,135,135,155,0
264145049,"طقم اطفال م 108 عالم سمسم",0,340,350,350,370,0
264145050,"م 456 عالم سمسم",0,195,205,205,225,0
264145051,"شورت م 830 عالم سمسم",0,350,360,360,380,0
264145052,"تيشرت بناتى م 200 عالم سمسم",0,220,230,230,250,0
264145053,"طقم بناتى م 206 عالم سمسم",0,500,510,510,530,0
266161457,"م 315 الغندوره لانجيرى",0,245,245,245,255,0
266161458,"م 313 الغندوره لانجيرى",0,225,225,225,235,0
266403028,"طقم برمودا نص كم م 429 حبة كريز ص",0,130,119,119,129,0
266403029,"م 428 حبة كريز ص",0,130,119,119,129,0
262051025,"طقم جيبة وبلوزة   تميز",0,360,410,410,450,0
262051026,"توينز روزالين  تميز",0,350,200,200,390,0
262051027,"توينز جبردين شداد   تميز",0,370,390,390,410,0
262051028,"مينى درس برلوو تميز",0,450,470,470,500,0
267068034,"اولادى شريط م 8/6/4 الشامى تكس ص",0,165,171,171,181,0
262028019,"درس ترتر شراشيب ياسر تكس",0,650,680,680,700,0
264080004,"سوت بناتى استرس طباعه م 222 ندى ",0,450,450,450,470,0
264080005,"توينز بناتى بيبى م 333 ندى",0,210,210,210,230,0
267551020,"م 1110 كارمن لانجيرى",0,137,142,142,152,0
267551021,"م 1105 كارمن لانجيرى",0,117,122,122,132,0
267551022,"م 2800 كارمن لانجيرى",0,182,187,187,197,0
266161459,"م 501 بى ام مينا ص",0,355,355,355,390,0
266161460,"م 502 بى ام مينا ص",0,340,340,340,365,0
266161461,"م 504 بى ام مينا ص",0,340,340,340,365,0
266161462,"م 505 بى ام مينا ص",0,380,380,380,415,0
263555288,"شورت بناتى المدثر",0,200,255,255,275,0
262012022,"بلوزة فرسكا ساده الهدف",0,185,200,200,220,0
265104001,"لحاف العمدة رانسى 3ق",0,1130.892,1290,1290,1330,0
265104002,"لحاف امواج البحر 3ق العمده",0,1178.013,1340,1340,1390,0
265104003,"لحاف فرو راشيل 3ق العمده",0,942.41,1075,1075,1125,0
265104004,"لحاف دريم 2 مراسى وجهين 3ق ",0,1410,1560,1560,1610,0
265104005,"لحاف ورق الشجر روتانا 3ق العمده",0,1225.133,1385,1385,1435,0
265104006,"لحاف دريم وجهين 3ق ",0,1450,1620,1620,1660,0
265104007,"طقم لحاف المراد وجهين ",0,600,660,660,690,0
265104008,"لحاف العمده كارما 3ق ",0,1178,1340,1340,1390,0
265104009,"لحاف ايرينا هوم روميساء كبير 3ق ",0,1680,1840,1840,1890,0
265104010,"لحاف فرو السروجى 4ق كبير ",0,2625,2875,2875,2925,0
265104011,"لحاف فرو السروجى 7ق الصفا",0,2575,2825,2825,2875,0
263554045,"م 6 مكة",0,260,280,280,300,0
263554046,"م 5 مكة",0,270,290,290,310,0
263554047,"م 4 مكة",0,390,410,410,430,0
260662001,"تيشيرت م 2301 انترلوك اوفرسايز ",0,285,304,305,330,0
260662002,"تيشيرت م 2302 انترلوك ",0,275,294,295,320,0
260662003,"ترنج م 2100 ضهر فوطه ",0,540,589,590,620,0
266193143,"بجامة م10/8/6 م 26153 البيار ص",0,213,225,225,235,0
266193144,"بجامة م10/8/6 م 26129 البيار ص",0,165,175,175,185,0
266193145,"بجامة م10/8/6 م 26148 البيار ص",0,195,205,205,215,0
266193146,"بجامة م5/4/3/2 م 26129 البيار ص",0,146,156,156,166,0
260662004,"تيشيرت انترلوك slim  جوتشى ",0,245,264,265,280,0
266193147,"ترنج رجالى مXL/2XL/3XL م 26154 البيار ص",0,265,280,280,290,0
260662005,"تيشيرت انترلوك slim GG ",0,245,264,265,280,0
266193148,"بجامة م10/8/6 م 26140 البيار ص",0,188,198,198,208,0
266193149,"بجامة م10/8/6 م 26130 البيار ص",0,188,198,198,208,0
266193150,"بجامة م16/14/12 م 26058 البيار ص",0,228,240,240,250,0
266193151,"ترنج اولاد م 26117 البيار ص",0,202,174,174,184,0
266193152,"ترنج محير م 26117 البيار ص",0,217,189,189,199,0
266193153,"بجامة حريمى م 26152 البيار ص",0,230,245,245,255,0
266193154,"بجامة م16/14/12 م 26084 البيار ص",0,243,255,255,265,0
266193155,"عباية م 26127 البيار ص",0,150,160,160,170,0
260662006,"تيشييرت انترلوك slim face ",0,245,264,265,280,0
266193156,"بجامة دربى م 26225 البيار ص",0,105,115,115,125,0
266193157,"ترنج مSML م 26048 البيار ص",0,219,191,191,201,0
260662007,"تيشيرت انترلوك slim z",0,245,264,265,280,0
260662008,"تيشيرت انترلوك slim زارا ",0,245,264,265,280,0
266193158,"بجامة م10/8/6 م 26128 البيار ص",0,201,213,213,223,0
265104012,"لحاف فرو كبير ريش نعام ",0,1680,1850,1850,1900,0
265104013,"لحاف تبلوه حفر كبير 4ق السمان",0,2684,2935,2935,2985,0
265104014,"لحاف دريم هاوس اورنيت فانيسيا",0,1850,2010,2010,2060,0
265104015,"لحاف ميراج دريم هاوس كبير",0,1900,2060,2060,2110,0
265104016,"لحاف ايرينا هوم كارمن 3ق ",0,1600,1760,1760,1810,0
265104017,"لحاف المراد تركى",0,1600,1760,1760,1810,0
265104018,"لحاف كيان المراد",0,1600,1760,1760,1810,0
265104019,"طقم لحاف ثرى دى كبير مينج تو لونج",0,500,600,600,650,0
265104020,"لحاف المصرية اطفال دايموند ",0,350,450,450,500,0
265104021,"لحاف مكه المراد",0,1650,1820,1820,1870,0
265104022,"طقم لحاف طاووس المراد",0,1550,1720,1720,1770,0
265104023,"لحاف رومانسى المراد",0,1800,1970,1970,2010,0
265104024,"لحاف العمده اطفال بيبى 4ق",0,1649,1820,1820,1870,0
265104025,"لحاف ايرينا تركى 4ق اطفال",0,2300,2550,2550,2600,0
265104026,"لحاف اطفال نانا كيدز لونج هوم",0,1850,2020,2020,2070,0
265104027,"لحاف اطفال لوين وجهين 4ق ",0,1810,1980,1980,2030,0
265104028,"لحاف اطفال شريف 8ق السروجى",0,3025,3390,3390,3420,0
265104029,"لحاف مودرن 4ق مطرز",0,1109,1280,1280,1330,0
267210001,"كتان م 1003 مكة",0,365,365,365,400,0
267210002,"كتان م 1006 مكة",0,385,385,385,420,0
267210003,"كتان م5X م 1502 مكة",0,375,375,375,410,0
267210004,"مزاريطة م5X م 950 مكة",0,300,300,300,325,0
263554048,"م 1 مكة",0,240,260,260,280,0
263554049,"م 2 مكة بدى",0,385,405,405,425,0
263554050,"م 12 مكة",0,240,260,260,280,0
266161463,"بنطلون xl /2 xl / 3 xl عمر جروب",0,120,133,133,153,0
266161464,"بطلون م 4xl 5xl عمر جروب ص",0,130,143,143,163,0
266161465,"بنطلون مقاس 4/2 عمر جروب",0,120,135,135,145,0
266161466,"بنطلون م 10/8/6 عمر جروب",0,140,155,155,165,0
266161467,"بنطلون م 16/14/12 عمر جروب",0,150,165,165,175,0
266161468,"بنطلون م m/ sعمر جروب",0,160,175,175,185,0
266161469,"روب طويل م 5500 جودى لانجيرى",0,490,490,490,500,0
266161470,"روب قصير م 5700 جودى لانجيرى",0,430,430,430,440,0
265104030,"طقم كوفرتة اطفال 8ق تبارك",0,1180,1350,1350,1400,0
265104031,"طقم كوفرتة جورى 6ق تبارك ",0,640,760,760,810,0
265104032,"كوفرتة فيكتوريا 6ق تبارك",0,920,1030,1030,1080,0
265104033,"كوفرتة سلمى 6ق تبارك",0,680,790,790,840,0
265104034,"كوفرتة نورسين 6ق تبارك",0,930,1030,1030,1080,0
265104035,"كوفرتة اطفال الجوكر 6ق تبارك",0,580,690,690,730,0
265104036,"مفرش سرير 6ق م 172 جوود",0,858,970,970,1020,0
265104037,"مفرش سرير +ملاية 7ق م 175 جوود",0,1075,1175,1175,1225,0
265104038,"كوفرتة الماسة 8ق م 504 السمان ",0,1467,1570,1570,1630,0
265104039,"كوفرتة الماسة كبير 5ق م 503 السمان",0,1174,1335,1335,1385,0
265104040,"كوفرتة الماسة 5ق م 507 السمان",0,1174,1335,1335,1385,0
265104041,"كوفرتة الماسة 5ق كبير م 505 السمان",0,1174,1335,1335,1385,0
265104042,"كوفرتة 8ق الماسة م 508 السمان",0,1467,1640,1640,1690,0
265104043,"كوفرتة م 302 تبارك",0,880,1000,1000,1050,0
265104044,"كوفرتة 4ق رانيم م 362 الحاتم",0,850,1010,1010,1060,0
265104045,"كوفرتة جديده جولى م 310 الحاتم",0,1050,1220,1220,1260,0
265104046,"مفرش ستان 4ق عرايسى علبة م 192 جوود",0,515,595,595,645,0
265104047,"طقم 4ق كرتون اطفال م 193 جوود",0,480,560,560,610,0
265104048,"مفرش 3ق عرايسى علبة م 192 جوود",0,415,495,495,545,0
265104049,"بطانية كوفو فرو وجهين 3ق السمان",0,2519,2770,2770,2820,0
265104050,"كوفرتة اطفال ليزا 6ق تبارك",0,530,650,650,690,0
265104051,"لحاف طاووس المراد",0,1550,1720,1720,1770,0
265104052,"لحاف مكة المراد",0,1650,1820,1820,1870,0
265104053,"لحاف تركى المراد",0,1600,1770,1770,1820,0
265104054,"لحاف سحر العيون كبيرفنورد",0,1400,1570,1570,1620,0
265104055,"لحاف اطفال مطبوع سندريلا ",0,1500,1670,1670,1720,0
265104056,"لحاف فرو كبير جكار ريحانة",0,1150,1220,1220,1270,0
265104057,"لحاف ايرينا هوم هافانا كبير 3ق ",0,1400,1570,1570,1620,0
265104058,"لحاف ايرينا هوم تركى كبير 3ق",0,1700,1870,1870,1920,0
265104059,"لحاف فرو كبير نور الصباح فنورد ",0,1680,1850,1850,1900,0
265104060,"لحاف ايرينا هوم روميساء 3ق",0,1680,1850,1850,1900,0
265104061,"لحاف سوفت مطبوع م240*240",0,735,885,885,935,0
266160062,"بجامه بناتى م 12/10/8 م 228 مس ريم ص",0,140,150,150,160,0
265104062,"نص بشكير 3ق علبة بيبرس",0,340,410,410,440,0
266160063,"بجامه جرسونيه م 16/14/8 م 328 مس ريم ص",0,150,160,160,170,0
265104063,"فوطة هاند ميد 3ق العبادى",0,470,570,570,600,0
266160064,"بجامه م sml م 428 مس ريم ص",0,165,175,175,185,0
265104064,"فوطة 4ق م60*120 بيبرس",0,290,400,400,430,0
265104065,"فوطه 4ق جوبير 60*120 م 489 رحيل",0,470,570,570,600,0
265104066,"فوطة اطفال 6ق م 218 ابيسون",0,660,760,760,790,0
265104067,"فوطة 4جكار ق م60*120 م 523 نجمة",0,437,545,545,575,0
265104068,"فوطة جكار 4ق م60*120 موج",0,437,545,545,575,0
265104069,"فوطة جوبير 4ق م60*120 م 603 غيداء",0,513,625,625,655,0
265104070,"فوطة 4ق اطفال بيبرس",0,260,360,360,380,0
265104071,"فوطة اطفال 6ق بيبرس",0,375,475,475,505,0
265104072,"فوطة اطفال 6ق م 210 ابيسون",0,685,785,785,805,0
265104073,"فوطة اطفال 6ق م 220 ابيسون",0,794,895,895,925,0
265104074,"طقم فوط افال 6ق ابيسون",0,654,755,755,785,0
265104075,"فوطة هاند ميد 3ق كيان العبادى",0,157,230,230,250,0
265104076,"فوطة اطفال دبدوب 4ق عامر تكس",0,286,385,385,415,0
262217004,"م 501 اثار",0,435,435,435,455,0
265104077,"فوطة شيكو اطفال 4ق م 210 اجياد",0,254,350,350,380,0
265104078,"فوطة 4ق م 505 ",0,280,390,390,420,0
265104079,"فوطة الندى 4ق روفان",0,320,420,420,450,0
264258014,"م 010 العالمى فرست ",0,240,240,240,260,0
265104080,"فوطة 3ق حبيبه",0,280,380,380,410,0
265104081,"فوطة 3ق جودى",0,270,370,370,400,0
265104082,"فوطة 3ق مكة ",0,270,370,370,400,0
265104083,"فوطة 4ق دبوب م 213 اجياد",0,289,380,380,410,0
265104084,"فوطة جكار 3ق الليتى",0,300,430,430,460,0
265104085,"فوطة قطيفة اطفال 6ق عامر تكس",0,410,540,540,570,0
265104086,"فوطة 5ق م 507 ",0,290,390,390,420,0
265104087,"فوطة جوبير 3ق عامر تكس",0,275,375,375,405,0
265104088,"فوطة 4ق م 3030 ",0,255,355,355,385,0
265104089,"فوطة 4ق م 3060 ",0,260,380,380,400,0
265104090,"فوطة 5ق موديلات اجياد",0,372,475,475,495,0
265104091,"فوطة هاند ميد م 101 5ق اجياد",0,387,480,480,520,0
265104092,"فوطة اطفال علبة 3ق مجسم +دبدوب ",0,280,380,380,420,0
265104093,"فوطة ماجده جوبير م 4-60 السروجى",0,777,899,899,950,0
265104094,"فوطة كامليا م 50-4 السروجى",0,639,899,899,950,0
265104095,"فوطة هديل مطرز م50-4 السروجى",0,668,899,899,950,0
265104096,"فوطة كازبلانكا م50-4 السروجى",0,642,899,899,950,0
265104097,"فوطة انتونيلا جكار 60-4 السروجى",0,654,899,899,950,0
265104098,"فوطة وتين مطرز م50-4 السروجى",0,651,899,899,950,0
265104099,"فوطة عسليه م60-4 السروجى",0,719,899,899,950,0
265104100,"فوطة نرمين 50-4 السروجى",0,642,899,899,950,0
265104101,"فوطة زبيدة م50-4 السروجي",0,649,899,899,950,0
265104102,"فوطة بشرى م 50-4 السروجى",0,632,899,899,950,0
265104103,"فوطة دينا جكار م60-4 السروجى",0,646,899,899,950,0
265104104,"فوطة مها جوبير م60-4 السروجى",0,745,899,899,950,0
265104105,"فوطة سلمى 60-4 السروجى",0,723,899,899,950,0
265104106,"فوطة جنة م60-4 السروجى",0,745,899,899,950,0
265104107,"فوطة عروستى م60-4 السروجى",0,718,899,899,950,0
265104108,"فوطة كادى 50-4 السروجى",0,614,899,899,950,0
265104109,"فوطة هالين جكار 4ق م60*120 ",0,437,540,540,570,0
265104110,"فوطة جكار 4ق م60*120 م 607 ",0,437,550,550,580,0
265104111,"فوطة مارلين جكار م 604 4ق م60*120 ",0,437,580,580,600,0
265104112,"فوطة ايلاف جكار 4ق م120*60 م 608 ",0,437,580,580,600,0
265104113,"فوطة مطبخ ديوريل كوكتيل 4ق م 40*60",0,280,380,380,410,0
265104114,"فوطة جكار 4ق م60*120 توتا",0,437,580,580,610,0
265104115,"فوطة سوزى جكار 4ق م60*120 م 605 ",0,437,580,580,620,0
265104116,"فوطة جوبير 4ق م60*120 وتين",0,498,650,650,680,0
265104117,"فوطة جوبير 120*60 كارولينا م 601 ",0,498,650,650,680,0
265104118,"فوطة راندا جوبير 4ق م60*120 م 581 ",0,484,640,640,670,0
265104119,"فوطة 4ق جوبير 60*120 م 598 الماس",0,513,660,660,690,0
265104120,"فوطة سدرة 4ق جوبير م60*120",0,503,650,650,680,0
265104121,"طقم نص بشكير اسيا 70*140 3ق",0,695,845,845,875,0
265104122,"فوطة 4ق م 222",0,275,395,395,425,0
265104123,"فوطة 4ق م 777 ",0,325,475,475,505,0
265104124,"فوطة رسومات 4ق م 444 الليتى",0,315,460,460,490,0
